,animal_project_code,acoustic_tag_id,capture_date_time,capture_location,capture_latitude,capture_longitude,capture_method,release_date_time,release_location,release_latitude,release_longitude,length1_type,length1,length1_unit,length2_type,length2,length2_unit,length3_type,length3,length3_unit,length4_type,length4,length4_unit,weight,weight_unit,sex,life_stage
1077,life4fish,57614,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,884,mm,horizontal eye diameter,10.5,mm,vertical eye diameter,9.4,mm,pectoral fin length,44.8,mm,1323,g,2,FIII
1078,life4fish,18346,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,861,mm,horizontal eye diameter,11.4,mm,vertical eye diameter,10.1,mm,pectoral fin length,44,mm,795,g,2,FV
1079,life4fish,9795,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,851,mm,horizontal eye diameter,10.3,mm,vertical eye diameter,11.1,mm,pectoral fin length,40.9,mm,716,g,2,FV
1080,life4fish,39719,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,852,mm,horizontal eye diameter,11.6,mm,vertical eye diameter,10.4,mm,pectoral fin length,39.9,mm,804,g,2,FV
1081,life4fish,59957,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,794,mm,horizontal eye diameter,9.4,mm,vertical eye diameter,9.7,mm,pectoral fin length,33.5,mm,645,g,2,FIV
1082,life4fish,43505,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,804,mm,horizontal eye diameter,8.5,mm,vertical eye diameter,8.3,mm,pectoral fin length,41.4,mm,546,g,2,FIV
1083,life4fish,8239,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,755,mm,horizontal eye diameter,11.6,mm,vertical eye diameter,10.7,mm,pectoral fin length,39.1,mm,487,g,4,MII
1084,life4fish,19535,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,804,mm,horizontal eye diameter,10.4,mm,vertical eye diameter,10.2,mm,pectoral fin length,36.1,mm,597,g,2,FIV
1085,life4fish,10805,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,882,mm,horizontal eye diameter,12.1,mm,vertical eye diameter,10.5,mm,pectoral fin length,46.1,mm,947,g,2,FV
1086,life4fish,52127,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,750,mm,horizontal eye diameter,10.8,mm,vertical eye diameter,10.9,mm,pectoral fin length,36.8,mm,617,g,2,FV
1087,life4fish,5174,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,848,mm,horizontal eye diameter,10.8,mm,vertical eye diameter,9.4,mm,pectoral fin length,39.4,mm,594,g,2,FIV
1088,life4fish,13929,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,812,mm,horizontal eye diameter,10.6,mm,vertical eye diameter,10.9,mm,pectoral fin length,35.7,mm,769,g,2,FV
1089,life4fish,5785,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,806,mm,horizontal eye diameter,10.8,mm,vertical eye diameter,10.3,mm,pectoral fin length,43.5,mm,589,g,2,FV
1090,life4fish,16069,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,926,mm,horizontal eye diameter,11.7,mm,vertical eye diameter,9.2,mm,pectoral fin length,50.9,mm,957,g,2,FV
1091,life4fish,46274,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,802,mm,horizontal eye diameter,11.1,mm,vertical eye diameter,11.1,mm,pectoral fin length,43.9,mm,862,g,2,FV
1092,life4fish,61186,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,846,mm,horizontal eye diameter,11.2,mm,vertical eye diameter,11.3,mm,pectoral fin length,36.2,mm,780,g,2,FV
1093,life4fish,62105,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,857,mm,horizontal eye diameter,10.5,mm,vertical eye diameter,10.6,mm,pectoral fin length,41.6,mm,882,g,2,FV
1094,life4fish,54316,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,11/10/2017 16:15,Amont Yvoz-Ramet,50.533175,5.307897,total length,920,mm,horizontal eye diameter,8.8,mm,vertical eye diameter,9.8,mm,pectoral fin length,40.9,mm,822,g,2,FIII
1095,life4fish,50381,4/10/2017 0:00,"Rhine, Germany",48.75898,8.006926,fyke nets,12/10/2017 11:30,Pont de Wandre,50.673056,5.645883,total length,828,mm,horizontal eye diameter,10.9,mm,vertical eye diameter,10.1,mm,pectoral fin length,42.2,mm,577,g,2,FV
1096,Noordzeekanaal,A69-1602-3148,29/09/2017 7:00,Vinkeveen,NA,NA,NA,29/09/2017 9:00,Vinkeveen binnenzijde,52.219452,4.96083,total length,750,mm,Horizontal eye diameter,0.8,cm,Vertical eye diameter,0.79,cm,pectoral fin length,3.3,cm,NA,NA,2,NA
1097,Noordzeekanaal,A69-1602-3149,29/09/2017 7:00,Vinkeveen,NA,NA,NA,29/09/2017 9:00,Vinkeveen binnenzijde,52.219452,4.96083,total length,940,mm,Horizontal eye diameter,1.12,cm,Vertical eye diameter,1.06,cm,pectoral fin length,4.8,cm,NA,NA,2,NA
1098,Noordzeekanaal,A69-1602-3150,29/09/2017 7:00,Vinkeveen,NA,NA,NA,29/09/2017 9:00,Vinkeveen binnenzijde,52.219452,4.96083,total length,790,mm,Horizontal eye diameter,1.05,cm,Vertical eye diameter,1.02,cm,pectoral fin length,4.2,cm,NA,NA,2,NA
1099,Noordzeekanaal,A69-1602-3151,29/09/2017 7:00,Vinkeveen,NA,NA,NA,29/09/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,870,mm,Horizontal eye diameter,1.13,cm,Vertical eye diameter,1.09,cm,pectoral fin length,4.2,cm,NA,NA,2,NA
1100,Noordzeekanaal,A69-1602-3152,29/09/2017 7:00,Vinkeveen,NA,NA,NA,29/09/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,810,mm,Horizontal eye diameter,1.07,cm,Vertical eye diameter,1.05,cm,pectoral fin length,4.9,cm,NA,NA,2,NA
1101,Noordzeekanaal,A69-1602-3153,29/09/2017 7:00,Vinkeveen,NA,NA,NA,29/09/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,830,mm,Horizontal eye diameter,1.13,cm,Vertical eye diameter,1.05,cm,pectoral fin length,4.8,cm,NA,NA,2,NA
1102,Noordzeekanaal,A69-1602-3154,29/09/2017 7:00,Vinkeveen,NA,NA,NA,29/09/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,870,mm,Horizontal eye diameter,1.05,cm,Vertical eye diameter,1.01,cm,pectoral fin length,4.4,cm,NA,NA,2,NA
1103,Noordzeekanaal,A69-1602-3155,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen binnenzijde,52.219452,4.96083,total length,940,mm,Horizontal eye diameter,1.22,cm,Vertical eye diameter,1.18,cm,pectoral fin length,4.8,cm,NA,NA,2,NA
1104,Noordzeekanaal,A69-1602-3156,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen binnenzijde,52.219452,4.96083,total length,990,mm,Horizontal eye diameter,1.08,cm,Vertical eye diameter,1.07,cm,pectoral fin length,4.3,cm,NA,NA,2,NA
1105,Noordzeekanaal,A69-1602-3157,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen binnenzijde,52.219452,4.96083,total length,900,mm,Horizontal eye diameter,1.07,cm,Vertical eye diameter,1.06,cm,pectoral fin length,5,cm,NA,NA,2,NA
1106,Noordzeekanaal,A69-1602-3158,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen binnenzijde,52.219452,4.96083,total length,820,mm,Horizontal eye diameter,1.12,cm,Vertical eye diameter,1.08,cm,pectoral fin length,4.8,cm,NA,NA,2,NA
1107,Noordzeekanaal,A69-1602-3159,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,910,mm,Horizontal eye diameter,1.18,cm,Vertical eye diameter,1.13,cm,pectoral fin length,5,cm,NA,NA,2,NA
1108,Noordzeekanaal,A69-1602-3160,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,880,mm,Horizontal eye diameter,0.89,cm,Vertical eye diameter,0.88,cm,pectoral fin length,4.1,cm,NA,NA,2,NA
1109,Noordzeekanaal,A69-1602-3161,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,960,mm,Horizontal eye diameter,1.07,cm,Vertical eye diameter,1,cm,pectoral fin length,5.1,cm,NA,NA,2,NA
1110,Noordzeekanaal,A69-1602-3162,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,670,mm,Horizontal eye diameter,1,cm,Vertical eye diameter,0.97,cm,pectoral fin length,4,cm,NA,NA,2,NA
1111,Noordzeekanaal,A69-1602-3163,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,890,mm,Horizontal eye diameter,0.83,cm,Vertical eye diameter,0.81,cm,pectoral fin length,4.6,cm,NA,NA,2,NA
1112,Noordzeekanaal,A69-1602-3164,6/10/2017 7:00,Vinkeveen,NA,NA,NA,6/10/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,total length,870,mm,Horizontal eye diameter,1.08,cm,Vertical eye diameter,1.05,cm,pectoral fin length,4.5,cm,NA,NA,2,NA
1113,Noordzeekanaal,A69-1602-3048,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,760,mm,Horizontal eye diameter,0.94,cm,Vertical eye diameter,0.93,cm,pectoral fin length,4.4,cm,NA,NA,2,NA
1114,Noordzeekanaal,A69-1602-3049,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,770,mm,Horizontal eye diameter,1.14,cm,Vertical eye diameter,1.14,cm,pectoral fin length,4.5,cm,NA,NA,2,NA
1115,Noordzeekanaal,A69-1602-3050,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,730,mm,Horizontal eye diameter,1.01,cm,Vertical eye diameter,0.97,cm,pectoral fin length,4,cm,NA,NA,2,NA
1116,Noordzeekanaal,A69-1602-3051,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,620,mm,Horizontal eye diameter,0.65,cm,Vertical eye diameter,0.57,cm,pectoral fin length,3.2,cm,NA,NA,2,NA
1117,Noordzeekanaal,A69-1602-3052,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,770,mm,Horizontal eye diameter,0.92,cm,Vertical eye diameter,0.9,cm,pectoral fin length,4,cm,NA,NA,2,NA
1118,Noordzeekanaal,A69-1602-3053,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,790,mm,Horizontal eye diameter,1.17,cm,Vertical eye diameter,1.14,cm,pectoral fin length,4.3,cm,NA,NA,2,NA
1119,Noordzeekanaal,A69-1602-3054,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,840,mm,Horizontal eye diameter,1.15,cm,Vertical eye diameter,1,cm,pectoral fin length,4.2,cm,NA,NA,2,NA
1120,Noordzeekanaal,A69-1602-3055,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,860,mm,Horizontal eye diameter,0.98,cm,Vertical eye diameter,0.9,cm,pectoral fin length,4.3,cm,NA,NA,2,NA
1121,Noordzeekanaal,A69-1602-3056,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,740,mm,Horizontal eye diameter,0.98,cm,Vertical eye diameter,0.98,cm,pectoral fin length,4.9,cm,NA,NA,2,NA
1122,Noordzeekanaal,A69-1602-3057,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,920,mm,Horizontal eye diameter,1.13,cm,Vertical eye diameter,1.03,cm,pectoral fin length,4.8,cm,NA,NA,2,NA
1123,Noordzeekanaal,A69-1602-3058,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,800,mm,Horizontal eye diameter,1.1,cm,Vertical eye diameter,1.06,cm,pectoral fin length,4.9,cm,NA,NA,2,NA
1124,Noordzeekanaal,A69-1602-3059,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,770,mm,Horizontal eye diameter,1.08,cm,Vertical eye diameter,1.07,cm,pectoral fin length,4.4,cm,NA,NA,2,NA
1125,Noordzeekanaal,A69-1602-3060,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,670,mm,Horizontal eye diameter,0.74,cm,Vertical eye diameter,0.71,cm,pectoral fin length,4,cm,NA,NA,2,NA
1126,Noordzeekanaal,A69-1602-3061,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,780,mm,Horizontal eye diameter,1.03,cm,Vertical eye diameter,1.01,cm,pectoral fin length,4.2,cm,NA,NA,2,NA
1127,Noordzeekanaal,A69-1602-3062,6/10/2017 8:00,Overtoom,NA,NA,NA,6/10/2017 12:00,Overtoom,52.442922,4.789876,total length,810,mm,Horizontal eye diameter,1.04,cm,Vertical eye diameter,1.04,cm,pectoral fin length,4.7,cm,NA,NA,2,NA
1128,Noordzeekanaal,A69-1602-3073,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,893,mm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,0.95,cm,pectoral fin length,4.2,cm,NA,NA,2,NA
1129,Noordzeekanaal,A69-1602-3074,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,859,mm,Horizontal eye diameter,1.12,cm,Vertical eye diameter,1.04,cm,pectoral fin length,4.2,cm,NA,NA,2,NA
1130,Noordzeekanaal,A69-1602-3075,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,915,mm,Horizontal eye diameter,1.19,cm,Vertical eye diameter,1.03,cm,pectoral fin length,4.9,cm,NA,NA,2,NA
1131,Noordzeekanaal,A69-1602-3076,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,810,mm,Horizontal eye diameter,1.04,cm,Vertical eye diameter,1,cm,pectoral fin length,4.4,cm,NA,NA,2,NA
1132,Noordzeekanaal,A69-1602-3077,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,832,mm,Horizontal eye diameter,1.11,cm,Vertical eye diameter,1.1,cm,pectoral fin length,4.1,cm,NA,NA,2,NA
1133,Noordzeekanaal,A69-1602-3078,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,809,mm,Horizontal eye diameter,1.02,cm,Vertical eye diameter,0.98,cm,pectoral fin length,4.7,cm,NA,NA,2,NA
1134,Noordzeekanaal,A69-1602-3079,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,836,mm,Horizontal eye diameter,1.07,cm,Vertical eye diameter,1,cm,pectoral fin length,4.6,cm,NA,NA,2,NA
1135,Noordzeekanaal,A69-1602-3080,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,864,mm,Horizontal eye diameter,1.15,cm,Vertical eye diameter,1.1,cm,pectoral fin length,5,cm,NA,NA,2,NA
1136,Noordzeekanaal,A69-1602-3081,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,791,mm,Horizontal eye diameter,1.08,cm,Vertical eye diameter,1.01,cm,pectoral fin length,4,cm,NA,NA,2,NA
1137,Noordzeekanaal,A69-1602-3082,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,815,mm,Horizontal eye diameter,1.09,cm,Vertical eye diameter,1.02,cm,pectoral fin length,3.8,cm,NA,NA,2,NA
1138,Noordzeekanaal,A69-1602-3083,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,802,mm,Horizontal eye diameter,0.88,cm,Vertical eye diameter,0.86,cm,pectoral fin length,3.8,cm,NA,NA,2,NA
1139,Noordzeekanaal,A69-1602-3084,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,844,mm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,0.99,cm,pectoral fin length,4.3,cm,NA,NA,2,NA
1140,Noordzeekanaal,A69-1602-3085,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,790,mm,Horizontal eye diameter,0.96,cm,Vertical eye diameter,0.93,cm,pectoral fin length,4.1,cm,NA,NA,2,NA
1141,Noordzeekanaal,A69-1602-3086,9/10/2017 8:30,Spaarndam,NA,NA,NA,9/10/2017 12:00,Spaarndam,52.397264,4.677708,total length,797,mm,Horizontal eye diameter,1.04,cm,Vertical eye diameter,1.01,cm,pectoral fin length,3.9,cm,NA,NA,2,NA
1142,Noordzeekanaal,A69-1602-3188,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,897,mm,Horizontal eye diameter,1.12,cm,Vertical eye diameter,1.11,cm,pectoral fin length,5.8,cm,NA,NA,2,NA
1143,Noordzeekanaal,A69-1602-3189,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,932,mm,Horizontal eye diameter,1.09,cm,Vertical eye diameter,1.06,cm,pectoral fin length,4.9,cm,NA,NA,2,NA
1144,Noordzeekanaal,A69-1602-3190,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,804,mm,Horizontal eye diameter,1.08,cm,Vertical eye diameter,1.07,cm,pectoral fin length,4.3,cm,NA,NA,2,NA
1145,Noordzeekanaal,A69-1602-3191,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,793,mm,Horizontal eye diameter,0.99,cm,Vertical eye diameter,0.96,cm,pectoral fin length,4.1,cm,NA,NA,2,NA
1146,Noordzeekanaal,A69-1602-3192,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,721,mm,Horizontal eye diameter,0.95,cm,Vertical eye diameter,0.89,cm,pectoral fin length,4.1,cm,NA,NA,2,NA
1147,Noordzeekanaal,A69-1602-3193,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,856,mm,Horizontal eye diameter,1.18,cm,Vertical eye diameter,1.16,cm,pectoral fin length,5.2,cm,NA,NA,2,NA
1148,Noordzeekanaal,A69-1602-3194,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,775,mm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,0.99,cm,pectoral fin length,4.6,cm,NA,NA,2,NA
1149,Noordzeekanaal,A69-1602-3195,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,799,mm,Horizontal eye diameter,1.09,cm,Vertical eye diameter,1.03,cm,pectoral fin length,5.2,cm,NA,NA,2,NA
1150,Noordzeekanaal,A69-1602-3196,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,861,mm,Horizontal eye diameter,1.19,cm,Vertical eye diameter,1.13,cm,pectoral fin length,4.4,cm,NA,NA,2,NA
1151,Noordzeekanaal,A69-1602-3197,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 10:00,Kortenhoef binnenzijde,52.236496,5.058484,total length,809,mm,Horizontal eye diameter,1.13,cm,Vertical eye diameter,1.1,cm,pectoral fin length,4.3,cm,NA,NA,2,NA
1152,Noordzeekanaal,A69-1602-3198,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,867,mm,Horizontal eye diameter,1.07,cm,Vertical eye diameter,1.07,cm,pectoral fin length,5.3,cm,NA,NA,2,NA
1153,Noordzeekanaal,A69-1602-3199,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,873,mm,Horizontal eye diameter,1.16,cm,Vertical eye diameter,1.14,cm,pectoral fin length,5,cm,NA,NA,2,NA
1154,Noordzeekanaal,A69-1602-3200,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,904,mm,Horizontal eye diameter,1.19,cm,Vertical eye diameter,1.07,cm,pectoral fin length,4.4,cm,NA,NA,2,NA
1155,Noordzeekanaal,A69-1602-3201,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,838,mm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,1.03,cm,pectoral fin length,4.9,cm,NA,NA,2,NA
1156,Noordzeekanaal,A69-1602-3202,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,807,mm,Horizontal eye diameter,1.09,cm,Vertical eye diameter,1.04,cm,pectoral fin length,4.1,cm,NA,NA,2,NA
1157,Noordzeekanaal,A69-1602-3203,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,816,mm,Horizontal eye diameter,1.05,cm,Vertical eye diameter,1.01,cm,pectoral fin length,4.3,cm,NA,NA,2,NA
1158,Noordzeekanaal,A69-1602-3204,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,850,mm,Horizontal eye diameter,1.1,cm,Vertical eye diameter,1.05,cm,pectoral fin length,5.2,cm,NA,NA,2,NA
1159,Noordzeekanaal,A69-1602-3205,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,805,mm,Horizontal eye diameter,0.99,cm,Vertical eye diameter,0.9,cm,pectoral fin length,4,cm,NA,NA,2,NA
1160,Noordzeekanaal,A69-1602-3206,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,871,mm,Horizontal eye diameter,1.17,cm,Vertical eye diameter,1.12,cm,pectoral fin length,4.4,cm,NA,NA,2,NA
1161,Noordzeekanaal,A69-1602-3207,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,858,mm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,1.03,cm,pectoral fin length,4.6,cm,NA,NA,2,NA
1162,Noordzeekanaal,A69-1602-3208,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,778,mm,Horizontal eye diameter,0.97,cm,Vertical eye diameter,0.93,cm,pectoral fin length,3.8,cm,NA,NA,2,NA
1163,Noordzeekanaal,A69-1602-3209,11/10/2017 9:00,Kortenhoef,NA,NA,NA,11/10/2017 11:30,Kortenhoef buitenzijde,52.244517,5.047218,total length,794,mm,Horizontal eye diameter,1.03,cm,Vertical eye diameter,0.99,cm,pectoral fin length,4.1,cm,NA,NA,2,NA
